0
0.086654
0.088506
0.098968
0.089265
0.081155
0.094257
0.093308
0.095281
0.084122
0.08692
0.080779
0.078624
0.069712
0.081823
0.075797
0.069044
0.083644
0.076198
0.08769
0.073203
0.079278
0.089893
0.090808
0.086515
0.073459
0.088351
0.090331
0.091669
0.089659
0.089282
0.08489
0.083189
0.067411
0.071829
0.07296
0.096079
0.07273
0.094275
0.081987
0.076116
0.078264
0.057349
0.078459
0.070554
0.09421
0.08371
0.080263
0.07078
0.092931
0.087106
0.088169
0.089194
0.076045
0.076289
0.095731
0.091211
0.09725
0.077783
0.089941
0.081344
0.091452
0.076887
0.068752
0.092372
0.075371
0.085737
0.076168
0.07162
0.089832
0.080423
0.080156
0.066171
0.070968
0.086145
0.073096
0.085027
0.083703
0.092316
0.096323
0.10424
0.081758
0.083594
0.064601
0.069422
0.086079
0.080341
0.085247
0.064922
0.097767
0.090534
0.074233
0.094663
0.055321
0.072564
0.078347
0.055959
0.085305
0.093452
0.055522
0.091096
0.07649
0.088836
0.099782
0.078303
0.082332
0.078344
0.085765
0.079554
0.059306
0.10225
0.076411
0.070372
0.078076
0.074305
0.10154
0.073568
0.067202
0.086243
0.075722
0.072448
0.06205
0.098142
0.095738
0.080623
0.086294
0.066143
0.08938
0.069544
0.10722
0.0789
0.094488
0.097301
0.096608
0.078266
0.069127
0.061021
0.054737
0.058677
0.0849
0.077612
0.081559
0.047591
0.049471
0.075382
0.079821
0.058802
0.092756
0.034024
0.084989
0.081609
